hsv_0,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_17,hsv_18,hsv_19,hsv_20,hsv_21,hsv_22,hsv_23,hsv_24,hsv_25,hsv_26,hsv_27,hsv_28,hsv_29,hsv_30,hsv_31,hsv_32,hsv_33,hsv_34,hsv_35,hsv_36,hsv_37,hsv_38,hsv_39,hsv_40,hsv_41,hsv_42,hsv_43,hsv_44,hsv_45,hsv_46,hsv_47,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,label
11.4128,78.2208,109.9696,8.4496,68.5648,83.1072,12.7248,59.7152,87.9936,14.3328,60.7968,99.8224,10.7072,90.6176,123.3184,10.1808,79.92,108.704,12.8544,71.7552,120.6656,14.8256,58.6352,134.3312,10.1664,104.4064,103.776,10.544,94.7168,107.7536,12.2096,72.3872,114.1568,14.6144,55.0464,136.9712,8.1072,106.0528,79.4656,9.5584,93.3248,93.752,14.696,61.312,126.6512,15.8064,40.88,155.5248,43.0,188.0,155.0,1104.0,3748.0,2836.0,645.0,370.0,610.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
12.016,80.7248,112.1424,11.344,80.2768,79.8272,25.2768,60.0672,79.4304,11.0352,51.2944,98.6896,10.4896,90.6592,125.6704,7.2928,72.288,112.0656,9.8096,65.288,124.1408,12.1872,51.1552,133.4112,9.2064,93.8864,105.1392,10.8704,95.1744,110.56,16.0048,72.912,116.216,18.4496,45.968,139.6544,9.1584,102.3568,80.7728,9.7008,84.7696,89.3424,17.2288,68.4816,130.2768,20.0336,39.3072,160.1312,50.0,213.0,185.0,1229.0,3654.0,2837.0,667.0,394.0,471.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
7.9504,94.4592,115.192,47.2928,111.0096,99.9952,13.0896,99.7952,84.2976,69.1968,75.024,86.344,14.7744,98.344,101.4624,39.4992,91.1424,77.0,40.744,90.104,90.1536,87.008,42.5248,106.4928,10.72,92.5872,71.4528,22.5904,94.2832,73.592,56.0448,70.4592,88.424,27.5296,46.2688,126.904,9.7232,94.3936,47.4912,16.9008,86.0656,44.2912,70.9168,47.8192,86.9328,15.728,36.9056,135.9152,36.0,162.0,206.0,1195.0,3508.0,2870.0,619.0,410.0,751.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
16.1408,78.472,82.2352,45.8192,71.1856,52.4128,55.5072,48.912,49.2656,112.6768,58.08,50.2512,11.8944,77.3696,107.2832,12.3296,95.1872,63.072,16.4592,60.7568,77.136,26.0112,51.0928,89.8672,11.384,85.6208,137.4576,11.6656,92.1824,101.3456,18.4288,72.192,103.288,12.728,57.5824,108.7552,10.1088,95.1808,126.2768,9.4576,108.9248,107.1744,11.5952,86.168,111.3472,14.9136,56.0176,136.6144,26.0,207.0,136.0,1097.0,3994.0,2824.0,574.0,368.0,510.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
156.2208,29.816,106.2448,102.6672,46.992,88.8192,126.3984,43.9104,82.5024,14.608,52.9712,125.7008,29.3376,60.7696,118.688,25.1088,56.7792,109.6384,71.5312,39.2608,104.5968,39.7168,51.2336,126.4112,15.0496,59.3872,150.7328,31.2304,49.7248,117.32,59.1616,39.7936,100.104,36.1216,46.032,130.0688,12.5648,75.0688,162.5808,13.0032,85.5744,130.2944,13.0064,63.4768,120.6448,19.9184,37.2848,172.0208,55.0,231.0,196.0,1371.0,3598.0,2794.0,572.0,398.0,456.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
147.8384,38.2416,38.4176,85.4672,38.1536,41.4176,64.0128,36.3232,45.2928,31.248,38.472,48.888,20.7248,42.1568,48.2352,67.28,32.208,47.9536,47.7936,31.7968,54.5936,13.1552,46.2944,49.0384,12.4944,46.5216,52.1104,13.2032,47.2448,44.2704,53.816,39.4448,62.4032,16.7328,51.7712,53.248,14.728,33.0288,75.6096,12.0352,49.5248,51.4416,11.9536,56.0816,50.2304,18.8192,52.3696,58.816,16.0,174.0,119.0,1170.0,3118.0,3035.0,692.0,523.0,887.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
113.4448,40.3872,39.8176,42.4512,45.3344,41.2464,12.072,54.8608,46.112,15.6832,40.8448,50.0608,10.536,36.5728,48.8448,33.6656,35.2688,48.1264,12.5264,35.6672,54.8432,13.8832,48.1152,48.4976,17.2464,35.6624,52.6,7.5952,45.7376,46.6688,30.7024,42.2512,62.3696,12.9488,53.6352,55.3792,42.672,32.584,76.888,14.8496,38.2464,53.8816,13.984,49.2848,51.576,11.2848,51.9488,59.248,15.0,137.0,96.0,1214.0,2873.0,3111.0,732.0,517.0,1059.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
110.3072,36.8368,41.096,51.5712,42.784,41.7136,11.4,52.1776,48.5424,11.7664,43.1088,47.8928,5.9728,35.7472,49.28,35.4336,35.7168,47.6656,12.1888,34.0192,55.8896,13.192,47.0,48.8176,60.4496,29.184,52.5088,9.064,36.4576,47.6192,16.616,38.5728,62.4928,13.4832,53.1328,56.9648,26.1744,33.536,76.84,61.6864,37.6128,54.6464,10.6528,45.7232,50.7968,11.4,51.9232,58.7136,13.0,159.0,88.0,1141.0,2600.0,3347.0,675.0,594.0,1155.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
18.992,49.8464,62.0144,9.4816,53.1104,62.1792,8.8016,44.88,59.0288,14.5104,40.2096,50.8304,12.3264,47.6368,71.9264,9.888,48.1728,68.9216,8.9504,39.76,70.7424,7.392,44.8624,52.1488,16.8976,52.1664,67.9696,17.0672,40.5872,77.5728,19.7008,41.8992,74.8624,17.4976,48.4752,50.976,12.4848,56.704,66.776,17.7552,59.3184,71.9952,18.8176,57.7728,63.0992,19.9328,52.12,54.0352,9.0,130.0,81.0,1156.0,2891.0,3380.0,743.0,468.0,961.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
29.0816,41.3472,42.1184,19.768,41.192,43.24,11.4704,44.3712,48.3712,8.0528,45.112,52.5968,1.7856,36.952,49.9632,8.2592,38.8112,52.1552,4.5232,38.0176,57.088,4.4416,42.3584,50.2944,121.952,44.2608,56.5056,16.7728,40.5616,48.7696,12.1872,38.08,63.888,10.752,43.7408,55.12,55.5488,40.4304,79.2896,74.24,41.2656,54.7584,9.9008,46.1536,53.1056,13.6432,48.424,60.1984,10.0,134.0,66.0,1154.0,2570.0,3294.0,661.0,549.0,1319.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
10.9536,53.8112,47.4768,6.2848,46.3728,43.9648,8.976,51.0,51.8832,10.4224,47.6656,52.832,24.1792,48.3456,56.8272,62.0096,33.9008,49.592,13.1648,45.5984,64.8864,9.0112,43.9824,54.0352,127.8288,43.3632,57.7232,44.656,43.1488,51.904,14.64,38.936,64.704,52.0608,36.4832,57.7328,102.6368,35.4032,83.5088,27.44,48.8064,59.2816,14.648,52.4304,55.9344,18.04,53.8784,65.8528,3.0,140.0,95.0,1112.0,2990.0,3344.0,667.0,481.0,965.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
82.312,49.2432,51.0208,30.1792,60.1248,31.6144,152.0896,56.56,27.5584,81.6624,67.2144,21.5008,27.04,41.9888,67.8352,31.2816,41.0304,69.5072,59.584,55.7152,41.5184,18.5248,60.5952,30.9104,23.1328,48.7552,71.0416,20.7872,50.616,59.4208,28.4128,68.7056,32.3808,18.7152,67.264,32.28,64.5568,41.5968,66.9152,33.4,49.0912,70.5392,97.7536,69.5872,35.2144,99.7152,56.0448,30.5392,36.0,193.0,164.0,1178.0,3448.0,2861.0,583.0,437.0,846.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
42.4048,42.04,67.6496,47.8128,48.4384,40.968,130.3888,54.16,30.872,61.056,61.5136,34.7952,25.1184,43.8176,70.9184,33.8736,41.6496,71.2256,58.2656,58.184,37.5376,11.4144,58.816,36.2512,14.7664,46.5568,70.2832,18.8448,47.3024,70.376,68.0224,64.6816,37.624,50.6816,57.392,33.9744,30.5152,56.1296,57.7216,29.456,60.7248,58.336,73.3056,54.7808,40.0416,103.0864,58.8288,26.9008,56.0,210.0,214.0,1208.0,3699.0,2626.0,684.0,377.0,604.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
86.376,44.9424,67.584,129.1408,54.0128,37.0688,107.7312,57.3248,28.9808,62.2416,76.2352,23.4816,22.288,48.4432,70.7232,38.784,44.88,73.5232,73.5664,52.1968,41.0048,11.9008,70.1824,34.4016,12.768,54.1056,69.6384,18.9088,56.1088,66.3152,44.7632,61.5328,38.1344,26.2272,60.0592,35.1216,31.4608,51.8688,61.16,25.8528,53.136,65.48,77.3904,58.8016,43.6416,149.3888,61.2976,25.7888,57.0,221.0,206.0,1249.0,3736.0,2569.0,624.0,435.0,604.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
12.424,70.4688,71.6144,12.6816,75.592,56.528,15.4528,74.2208,61.6624,13.056,58.2,74.184,14.8848,66.6528,81.6384,9.8976,64.1216,65.6048,14.1184,56.3664,79.696,12.7968,58.1136,67.496,13.8416,65.7632,84.888,13.2752,68.7888,69.4304,13.4544,65.512,76.9216,14.016,66.704,70.272,12.9616,59.2832,96.6608,11.4496,61.4832,79.9344,14.7536,69.4848,75.168,15.0976,67.4656,70.4928,24.0,182.0,99.0,1243.0,2641.0,3093.0,777.0,570.0,1090.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
11.8944,72.1952,68.6112,12.592,76.4096,55.512,13.4928,71.8464,60.4384,12.9936,54.7808,74.1472,14.2176,66.2944,79.8976,11.5104,67.792,66.2304,12.7936,54.2416,79.1136,12.5376,58.2032,68.0992,13.3536,66.3232,82.608,13.3568,69.4064,67.8752,13.0144,62.9952,75.9008,13.816,68.0928,70.1424,13.072,57.8,96.9824,12.6864,66.256,76.4496,14.6096,68.0928,75.3648,15.296,70.1536,69.664,18.0,169.0,102.0,1224.0,2723.0,3074.0,790.0,589.0,1054.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
14.0848,73.336,66.7328,14.4016,71.944,56.6208,13.9056,65.7744,64.7776,12.7872,61.3248,68.2464,13.7936,64.4112,75.9328,11.3648,67.5056,64.9424,13.4864,54.888,81.9632,12.1216,61.0048,66.4976,13.0656,69.6928,75.7264,14.1984,74.7168,64.8128,14.1488,66.808,72.7664,13.9808,67.4176,70.2688,13.6208,58.1616,94.9552,13.1264,69.88,71.0288,13.5952,70.4592,74.4224,14.2,68.7456,72.2512,10.0,170.0,97.0,1093.0,2511.0,3450.0,783.0,602.0,1045.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
12.4752,67.392,68.2384,15.2032,77.2608,55.8192,14.1456,71.2304,60.9584,12.3952,56.8464,74.2368,13.0064,60.9744,80.5952,13.8272,64.3184,65.9184,12.7008,50.7008,81.0848,13.3728,61.3552,68.4304,12.7856,62.0688,81.0064,12.1872,66.0112,67.9248,13.6768,59.1408,75.0576,14.5648,66.6336,70.0368,14.1184,58.1344,97.36,13.5648,66.4144,75.1552,13.4384,61.8368,75.5328,13.592,64.3872,70.5824,24.0,184.0,97.0,1138.0,2794.0,3248.0,795.0,565.0,868.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
11.944,65.736,68.6512,14.7184,74.2544,57.3552,14.0784,71.2432,62.5232,13.952,58.464,75.0656,12.704,59.3952,80.72,13.4784,62.672,67.336,13.344,52.7552,81.7296,13.0864,59.8224,68.5856,12.2448,59.7008,80.3504,14.0304,69.8064,68.0512,12.2848,57.2256,76.1904,12.8704,61.216,70.4432,14.5552,57.6464,98.0528,13.2416,67.1216,74.2656,14.9552,65.6864,76.5152,13.6496,63.7744,70.9856,23.0,191.0,95.0,1189.0,2693.0,3191.0,835.0,589.0,897.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
11.8688,65.4,70.0144,14.0736,73.648,57.1632,13.9472,70.632,62.0176,14.144,58.8608,73.7856,13.0224,60.4096,81.6144,13.896,65.3616,66.2768,13.9328,51.5168,82.3616,14.1968,61.1936,68.9968,12.208,58.9248,82.328,12.5248,64.7152,68.6224,12.8576,56.7424,75.7264,13.4144,62.5648,70.6848,14.0832,56.9472,97.8624,11.7904,61.7824,76.3904,14.8816,66.304,75.9264,13.264,62.0896,71.5232,24.0,190.0,84.0,1162.0,2687.0,3155.0,873.0,502.0,1057.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
12.04,65.3872,70.3856,13.8064,71.5088,57.6176,13.2944,68.2224,62.928,14.6224,58.4928,75.0768,13.7088,62.2192,81.6608,13.4016,63.0608,66.8496,13.9472,52.3568,81.3872,13.6288,60.0896,68.4912,13.0976,60.6128,82.4016,11.44,61.0784,69.1824,12.456,55.88,77.2608,13.8272,63.4512,70.592,14.096,57.1136,98.7376,10.9456,60.8208,76.1216,14.296,64.7424,76.312,13.72,63.472,71.3808,13.0,174.0,67.0,1163.0,2659.0,3371.0,761.0,528.0,996.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
13.0192,66.016,74.2368,14.4096,77.3104,55.6624,13.1376,69.1472,58.896,13.7552,59.6352,71.9264,13.2096,60.1568,85.928,13.2224,64.7504,65.7232,13.9936,52.0352,82.496,14.1296,61.8176,69.9776,13.224,58.7968,88.9824,11.4384,63.1952,68.7216,12.4128,55.6224,73.7776,13.7136,63.2128,70.9152,14.1712,59.432,95.9456,11.6896,57.5328,82.7952,13.6304,64.3776,74.248,13.4048,61.944,72.5392,25.0,147.0,110.0,1118.0,2835.0,3388.0,774.0,563.0,854.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
12.7872,63.616,68.7088,15.6128,77.5184,58.1776,14.7696,71.2224,63.328,14.3696,59.408,74.9264,11.824,56.9408,79.9952,14.1376,68.7056,67.7776,15.6528,59.0096,81.8416,13.3776,59.3744,68.256,12.8976,56.5984,79.5408,15.2624,68.5776,68.1424,14.2784,63.8224,76.616,13.784,61.2672,70.1344,14.2736,55.4064,98.0752,12.192,63.6256,74.4768,14.1136,66.1584,76.5552,12.5184,60.2368,70.92,71.0,234.0,137.0,1283.0,2630.0,2847.0,913.0,607.0,877.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
12.8832,62.1648,69.7712,15.136,75.5408,57.4528,14.8992,71.8256,62.7632,14.3984,61.3984,72.912,11.5248,56.0432,81.3472,13.5472,67.1728,66.3248,15.5296,58.872,83.12,13.7904,60.16,68.232,13.1056,57.5056,81.2432,15.3888,67.2816,67.9552,14.2912,64.624,75.376,13.856,61.3024,70.4768,13.9168,54.904,96.8064,12.8208,62.6176,76.6544,13.968,65.9056,75.1488,12.9392,61.696,71.7056,37.0,205.0,69.0,1145.0,2809.0,3109.0,817.0,584.0,935.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
13.1824,66.592,68.4352,13.2032,72.5136,57.2,14.5424,73.4544,61.408,13.6816,59.4288,73.9728,13.2368,60.5648,80.44,13.2592,63.6528,66.6624,13.472,53.5488,81.696,11.9776,58.2992,69.0528,14.4272,59.5936,79.9216,12.8736,61.9456,67.4752,14.1312,61.84,75.0736,13.4896,62.8464,69.72,14.4272,56.784,96.7408,12.4688,60.5536,73.9232,14.96,66.0304,75.5152,13.3856,63.4624,70.4112,25.0,166.0,111.0,1087.0,2700.0,3298.0,773.0,541.0,1025.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
12.3056,63.8768,70.2512,13.4672,72.8272,57.6256,14.3376,71.9888,62.248,13.68,59.5856,73.2464,13.6192,60.9568,81.1312,13.1056,63.9504,66.1184,13.5872,53.7008,81.8592,12.6352,61.0208,68.36,14.56,59.6816,81.1024,13.6752,62.9312,67.7344,13.8416,61.9232,75.1792,14.264,64.2848,69.7168,14.2752,56.7856,97.2864,12.8048,62.0608,75.544,14.1024,66.1296,74.9264,13.6672,63.456,70.6752,27.0,165.0,107.0,1158.0,2722.0,3245.0,734.0,573.0,1020.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
13.9616,52.3696,107.384,13.464,57.8832,94.8912,13.5136,59.3152,91.52,13.376,52.2816,100.3968,12.0656,55.8736,99.7856,13.5456,53.8304,116.3776,12.6624,55.3776,118.7664,14.0688,54.3104,111.0624,12.8992,55.8416,112.5136,12.9408,54.9248,121.376,13.584,56.072,110.7184,13.8176,55.7296,96.152,11.7088,56.6544,110.912,12.7344,57.4208,101.2416,13.8704,58.2096,103.1088,13.1552,58.0208,95.9712,22.0,221.0,138.0,1303.0,2814.0,3063.0,912.0,477.0,695.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
12.7536,54.3168,106.8688,12.5936,59.328,99.4144,12.2,54.512,95.7424,13.2864,53.3296,102.8608,11.9248,55.5888,99.6544,13.5648,54.504,117.7536,12.1136,54.9376,118.5584,13.7856,54.7824,108.8608,12.4384,55.3488,116.8704,12.6352,52.1616,120.0512,12.912,56.1376,109.5392,13.6976,56.0096,97.1728,12.9888,56.3968,108.984,12.5328,58.1024,100.0752,13.2208,58.5296,105.44,13.264,59.512,98.3088,17.0,202.0,119.0,1178.0,2704.0,3323.0,883.0,450.0,821.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
13.608,65.2848,70.3184,13.4224,73.784,57.184,14.1136,71.1248,62.0544,13.7456,60.4144,72.4096,14.2704,63.6848,81.952,13.1504,65.5376,65.4592,12.5072,50.3536,81.9392,12.7072,61.776,68.4096,14.6464,61.2944,81.9024,13.6112,62.7856,67.5488,12.7456,59.008,74.4128,14.4416,64.6672,69.6656,15.272,60.7488,96.5728,13.4624,63.9456,76.5456,12.5152,61.4992,73.7152,13.2624,62.88,70.5088,16.0,154.0,85.0,1189.0,2602.0,3462.0,756.0,549.0,938.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
13.3472,66.7504,66.9504,13.232,73.1792,56.88,13.9744,71.5872,61.2,13.2976,56.6928,74.9072,14.1072,63.4416,79.5264,12.7584,62.3264,67.3696,12.2912,51.0304,80.2032,12.4416,60.6016,68.8448,14.5056,60.9968,78.8592,13.4496,63.2528,66.8688,12.6064,58.7024,74.832,14.5584,64.5584,69.0816,15.3872,60.3808,96.7344,13.3024,65.2352,72.304,12.4816,59.3488,75.8224,13.272,62.4656,69.1248,15.0,156.0,90.0,1121.0,2576.0,3456.0,734.0,516.0,1096.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
14.1232,65.4704,165.4288,13.8512,76.0048,142.536,13.3984,65.4992,149.5952,14.424,49.9952,180.0224,13.4432,93.4064,115.0944,13.7456,81.9184,116.968,13.7744,63.9568,149.3296,14.5104,50.84,179.36,13.5936,75.3952,125.1824,13.6624,68.184,122.5184,13.3472,53.8752,163.1136,13.984,56.1088,164.6432,14.2656,50.7184,173.3328,14.5664,45.9376,182.1456,15.7792,43.8704,189.056,16.448,46.9504,193.0032,96.0,266.0,306.0,1365.0,3822.0,2250.0,624.0,426.0,411.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
13.3264,59.4368,109.9152,13.7312,56.9696,102.7728,13.3088,58.1888,94.6672,13.2816,68.4944,83.2816,13.168,61.6576,113.1344,14.2384,54.7856,120.3088,12.2496,54.5024,110.296,12.7472,63.536,84.7824,13.32,64.5184,112.6592,13.28,57.7648,114.8624,11.8528,56.0352,109.8384,12.2144,57.6,103.1056,13.3424,60.5808,116.4368,13.3648,57.3488,116.8256,11.6592,63.0288,98.1056,11.7136,57.9488,100.3056,8.0,144.0,80.0,1220.0,2099.0,3563.0,763.0,641.0,1272.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
13.2224,73.3632,63.064,14.8352,86.9168,53.0448,14.0688,79.7184,59.096,13.6784,82.7376,54.1472,13.544,66.88,72.6416,14.7008,75.8032,66.4352,15.2928,84.1488,62.0576,13.7232,69.4848,77.0096,14.5456,76.3088,67.0256,14.5088,68.4064,79.8016,14.5616,62.5984,85.864,14.456,76.8752,72.1056,14.5584,68.4352,75.6272,14.248,59.424,87.6944,14.0704,60.9856,91.9968,14.7424,74.84,71.168,8.0,159.0,65.0,1199.0,2624.0,3255.0,736.0,566.0,1139.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
12.7568,60.184,109.2688,13.0176,61.4896,96.9152,14.144,60.5808,93.2768,14.3248,68.6752,84.712,13.1424,61.8672,111.872,14.2384,54.0448,120.5376,12.7408,54.6464,108.1696,13.8736,67.6224,82.0512,13.0576,60.9984,110.5856,13.104,58.7968,113.5168,13.2512,60.4768,108.9568,13.6368,57.7072,97.5984,13.648,58.7376,114.9184,13.416,59.2736,114.552,12.9552,63.7408,96.9904,14.6352,58.9232,102.0464,13.0,136.0,62.0,1213.0,2176.0,3553.0,776.0,687.0,1195.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
12.848,59.1536,109.5984,12.2688,61.4832,94.0496,14.3952,61.2768,93.6656,14.352,67.56,86.6208,12.5712,57.6976,114.2384,13.4224,55.1024,115.8496,13.7936,55.872,108.88,13.9504,67.5008,82.1584,12.856,59.1056,111.688,13.3824,59.2928,113.8608,13.3536,59.4704,108.5216,13.6272,57.7344,98.7536,14.2832,58.8768,112.0272,14.1552,60.3472,115.8112,12.5872,63.1616,97.9632,14.2928,60.1152,99.7104,30.0,191.0,70.0,1236.0,2225.0,3375.0,859.0,620.0,1117.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
14.2528,79.568,140.9856,13.728,76.3136,133.6848,13.064,69.96,139.0352,14.5536,52.3632,170.816,13.2592,89.2576,107.3376,13.416,82.8064,109.5408,13.4832,61.4624,155.2704,14.5472,59.8832,154.4592,13.064,76.7584,119.0096,14.3984,70.4368,119.9984,13.6912,57.3632,159.08,13.8352,56.9584,160.5136,14.0528,50.7712,168.9456,14.936,48.4768,173.2352,14.9216,48.68,184.0672,15.5888,47.5248,190.4048,98.0,303.0,276.0,1299.0,4128.0,2186.0,616.0,356.0,310.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
13.1824,94.76,96.5616,12.3584,69.9792,105.6976,13.6672,72.8688,94.4304,11.512,68.352,84.184,12.3856,88.2208,99.7312,12.6704,69.4592,102.248,10.3232,59.416,100.2208,12.5616,66.1152,93.3792,12.7952,78.9168,112.7984,13.2656,63.5408,102.5216,13.3872,60.2016,101.7056,9.9536,56.0416,104.4928,13.3456,75.3216,131.1408,11.112,62.7856,102.3216,12.9584,59.9296,106.7648,9.28,60.808,89.2752,22.0,168.0,157.0,1355.0,3500.0,2817.0,685.0,370.0,672.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
15.5232,84.1808,45.7872,15.4608,79.9088,48.3792,13.944,73.8528,56.5408,15.6608,73.6384,61.1088,13.632,71.2304,58.824,11.992,70.8864,55.4208,15.096,63.1472,73.0272,14.328,73.2224,59.7696,15.1136,74.7024,60.6976,14.4208,76.1888,57.36,15.3648,72.6416,66.6304,16.6048,71.6272,66.8144,15.168,66.536,77.976,14.0432,64.5616,70.2064,14.952,77.0208,63.1568,14.6016,69.7696,72.9872,35.0,234.0,102.0,1160.0,2255.0,3131.0,819.0,575.0,1348.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
22.1104,47.6288,151.7472,19.552,69.8352,135.2048,19.5808,63.5232,140.3456,21.192,53.36,157.7136,20.4832,48.7968,159.928,20.2016,70.328,149.5696,22.3712,57.6624,150.2256,18.1392,47.0976,165.7888,22.5616,55.0464,163.2576,21.2592,53.6768,164.2656,21.3952,51.5424,160.3616,20.1296,50.5856,165.536,22.4688,54.344,167.848,21.0928,47.792,172.024,21.5024,50.504,166.6304,21.5024,51.416,172.1344,62.0,356.0,147.0,1133.0,2282.0,2754.0,934.0,609.0,1167.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
14.8864,47.1888,114.6256,23.3424,36.3744,99.3728,8.4416,36.0944,112.5152,15.2816,41.9008,100.592,15.4208,43.248,127.1136,33.2096,35.9936,103.9312,18.8752,42.6192,93.8032,18.0144,38.2352,147.5264,24.6656,40.1472,127.2256,38.3664,36.8272,106.1216,16.1376,36.5904,131.3536,18.4064,38.5056,159.7168,21.7712,35.2272,116.9152,15.296,36.904,107.984,18.9312,41.1872,141.992,20.9952,41.5904,175.3376,51.0,180.0,190.0,1155.0,3920.0,2778.0,661.0,326.0,426.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
19.7856,45.4784,111.9712,53.2272,36.192,101.3552,9.9072,35.0192,111.7424,9.256,38.0544,97.128,15.5168,46.0096,126.7744,29.0928,38.344,100.5248,17.1008,44.2736,99.4576,18.8496,38.9184,148.3376,33.416,39.8128,124.5536,30.5792,39.9152,110.8672,18.9552,39.7152,127.7472,19.3008,39.7632,161.9696,10.1264,39.9744,117.5616,11.2128,37.5728,110.0048,18.3696,41.128,146.664,21.224,43.6096,176.5056,73.0,258.0,190.0,1104.0,3930.0,2654.0,709.0,339.0,388.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
13.9712,48.5296,115.1856,37.7312,40.0704,99.336,10.7488,39.5184,110.2,18.904,37.04,106.28,29.9504,40.96,124.544,34.1376,40.1424,103.9584,12.072,43.4512,92.9328,18.7104,38.096,145.1904,30.88,37.5296,120.88,34.512,39.848,108.3136,16.9248,38.5584,133.472,18.1824,38.504,155.7024,10.3536,39.6864,116.5616,14.5904,37.568,109.3616,16.8768,39.2816,141.6784,22.1648,44.6576,175.824,62.0,240.0,188.0,1079.0,4008.0,2687.0,647.0,328.0,406.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
14.3024,48.2816,115.1872,32.6528,40.3728,99.6832,11.8336,41.104,111.5984,29.7008,37.2544,102.7392,21.6048,43.3936,126.52,36.6464,39.9136,102.5424,14.504,44.8928,94.3216,18.7152,36.9264,148.1792,16.6944,40.2224,124.7616,22.1392,38.9008,108.816,16.9024,38.712,132.2912,19.0032,39.6256,158.2608,25.264,35.464,115.6336,10.1968,35.1904,109.3072,17.5968,39.0272,143.136,21.0528,40.472,175.5472,76.0,243.0,229.0,1163.0,3960.0,2613.0,662.0,338.0,385.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
13.008,49.9552,116.5968,13.448,40.6496,99.2752,11.264,40.0128,112.3632,18.3552,38.496,98.144,14.8912,47.4832,130.8976,28.7488,39.584,102.2672,11.584,44.8752,96.4304,17.6656,35.2096,148.6096,13.7088,44.7952,133.0448,20.6592,37.9888,108.4576,17.9248,39.8912,130.5456,19.2896,39.5888,160.2912,15.8704,41.2096,114.9088,11.328,36.9728,108.6432,18.1136,39.4448,144.04,21.256,41.592,175.4896,75.0,243.0,244.0,1204.0,3878.0,2627.0,624.0,368.0,410.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
14.1024,53.8608,117.088,7.4304,39.6176,99.5872,11.5744,39.96,113.1712,49.984,38.3408,94.7872,15.4848,46.6048,133.8272,7.2288,40.544,99.6448,12.7312,49.2976,102.2592,18.9264,42.3792,148.1088,14.6176,48.3408,138.864,14.4,41.5616,111.5248,17.7488,44.9728,128.208,18.9664,35.3472,160.3344,16.0064,45.0544,113.3152,12.2112,35.9328,109.2992,19.3888,39.6432,145.848,21.0,41.1488,176.416,103.0,272.0,268.0,1185.0,3795.0,2527.0,689.0,372.0,428.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,rengar
